,bind_id,order_id,client_id,symbol,exchange,action,position,feature,expire,delay,target_price,operator,condition_expire,price,amount,current_timestamp,send_timestamp,receive_timestamp,status,last_timestamp,local_timestamp,execute_price
78,11c37cb0-a258-4d49-a457-bd2f636ef06f,b65df821-b450-46aa-b5cd-e1081378d569,,btc_usdt|binance_future,binance_future,open,long,,,,,,,,,1728327660,1728327660,1728327660.015,filled,1728327660.01,1728327660.015,62843.3
79,11c37cb0-a258-4d49-a457-bd2f636ef06f,3f9554c1-5388-4ab6-8f25-5ae6cf5cae97,,btc_usdt|binance_future,binance_future,open,short,,,,,,,,,1728329100,1728329100,1728329100.015,filled,1728329100.01,1728329100.015,63240.5
80,33809c39-5381-45ba-8788-4b343d5e29ea,c1669d5f-b3b4-4640-bda4-d09d132fcac6,,btc_usdt|binance_future,binance_future,open,long,,,,,,,,,1728329760,1728329760,1728329760.015,filled,1728329760.01,1728329760.015,63240.1
81,33809c39-5381-45ba-8788-4b343d5e29ea,d3ef0e69-2754-4d11-ac82-b47550925fbe,,btc_usdt|binance_future,binance_future,open,short,,,,,,,,,1728330300,1728330300,1728330300.015,filled,1728330300.01,1728330300.015,63201.3
82,c5bc1700-d4c3-4742-a079-c642e1b3f7f8,7ed226c0-5c10-4628-8c76-656e931e6d87,,btc_usdt|binance_future,binance_future,open,long,,,,,,,,,1728330540,1728330540,1728330540.015,filled,1728330540.01,1728330540.015,63295.9
83,c5bc1700-d4c3-4742-a079-c642e1b3f7f8,35b23ea2-46c9-45c3-bdcb-ddca5ea5b739,,btc_usdt|binance_future,binance_future,open,short,,,,,,,,,1728331200,1728331200,1728331200.015,filled,1728331200.01,1728331200.015,63349.4
84,2e978bde-6f8f-43b4-a035-14ebbfc64d09,30aa05e4-f6b4-4faf-8b8e-bd1b10e1753c,,btc_usdt|binance_future,binance_future,open,long,,,,,,,,,1728332880,1728332880,1728332880.015,filled,1728332880.01,1728332880.015,63154.0
85,2e978bde-6f8f-43b4-a035-14ebbfc64d09,4956db2f-776d-4d97-9e65-dd7ca8f03a5b,,btc_usdt|binance_future,binance_future,open,short,,,,,,,,,1728333120,1728333120,1728333120.015,filled,1728333120.01,1728333120.015,63121.9
86,949600f7-dbd9-4b5d-a8f6-ea9603090011,e1121eba-9787-4840-9459-4b25d92e5981,,btc_usdt|binance_future,binance_future,open,long,,,,,,,,,1728333720,1728333720,1728333720.015,filled,1728333720.01,1728333720.015,63126.2
87,949600f7-dbd9-4b5d-a8f6-ea9603090011,5cbe7df2-290b-412c-b20d-2801ed4e0ad0,,btc_usdt|binance_future,binance_future,open,short,,,,,,,,,1728333780,1728333780,1728333780.015,filled,1728333780.01,1728333780.015,63117.3
88,c98d6e70-3e30-41f2-b3cd-fabf650ee8ee,10dab572-2b07-4f1f-9440-ca83c2c823a7,,btc_usdt|binance_future,binance_future,open,long,,,,,,,,,1728335100,1728335100,1728335100.015,filled,1728335100.01,1728335100.015,63094.6
89,c98d6e70-3e30-41f2-b3cd-fabf650ee8ee,0d50c98d-0ed3-4d47-b588-298ca2a55b9f,,btc_usdt|binance_future,binance_future,open,short,,,,,,,,,1728336000,1728336000,1728336000.015,filled,1728336000.01,1728336000.015,63113.6
90,e231e40a-7b5a-4c21-b6b9-657da8f28f84,5d56c922-5a4c-4ccf-9c66-62c966999fc5,,btc_usdt|binance_future,binance_future,open,long,,,,,,,,,1728336480,1728336480,1728336480.015,filled,1728336480.01,1728336480.015,63172.9
91,e231e40a-7b5a-4c21-b6b9-657da8f28f84,5947589e-5541-47f1-b2bb-5a24d8dad7b9,,btc_usdt|binance_future,binance_future,open,short,,,,,,,,,1728337560,1728337560,1728337560.015,filled,1728337560.01,1728337560.015,63276.8
92,3180944d-71f3-4b71-bbde-a69542d22a10,be330694-b9e1-439a-9b04-843e2b7bd7a9,,btc_usdt|binance_future,binance_future,open,long,,,,,,,,,1728338040,1728338040,1728338040.015,filled,1728338040.01,1728338040.015,63330.7
93,3180944d-71f3-4b71-bbde-a69542d22a10,a4006c33-7492-4df3-afe5-6d0802d40788,,btc_usdt|binance_future,binance_future,open,short,,,,,,,,,1728338640,1728338640,1728338640.015,filled,1728338640.01,1728338640.015,63252.4
94,2a2db11d-d396-4297-82e8-d6b3ed318ea4,1eeb5382-3abc-4e1c-b4d8-7fb0a6106be9,,btc_usdt|binance_future,binance_future,open,long,,,,,,,,,1728339480,1728339480,1728339480.015,filled,1728339480.01,1728339480.015,63294.1
95,2a2db11d-d396-4297-82e8-d6b3ed318ea4,d6471db6-5b78-4ccf-b467-6538fa5a0eb9,,btc_usdt|binance_future,binance_future,open,short,,,,,,,,,1728339780,1728339780,1728339780.015,filled,1728339780.01,1728339780.015,63211.9
96,373dca00-7d70-4e26-aa8e-38a0d7cc28db,3f895b19-e531-44ee-a74d-5a3c780f7b69,,btc_usdt|binance_future,binance_future,open,long,,,,,,,,,1728342660,1728342660,1728342660.015,filled,1728342660.01,1728342660.015,62486.0
97,373dca00-7d70-4e26-aa8e-38a0d7cc28db,7a2d3d8a-693d-42f5-9e8c-1db53df6a813,,btc_usdt|binance_future,binance_future,open,short,,,,,,,,,1728343620,1728343620,1728343620.015,filled,1728343620.01,1728343620.015,62550.0
98,d46c5cd6-4958-4c10-beca-3e799db532cf,2db3897b-bd88-418a-94fb-37ed0e11adc5,,btc_usdt|binance_future,binance_future,open,long,,,,,,,,,1728344940,1728344940,1728344940.015,filled,1728344940.01,1728344940.015,62414.8
99,d46c5cd6-4958-4c10-beca-3e799db532cf,36cf1271-53b0-4158-a471-131943ae0922,,btc_usdt|binance_future,binance_future,open,short,,,,,,,,,1728345000,1728345000,1728345000.015,filled,1728345000.01,1728345000.015,62385.0
100,0f20c070-be58-4edb-98a6-bc88c396a6fa,8863cab8-75a0-4027-b6b0-c77f9ec8f74b,,btc_usdt|binance_future,binance_future,open,long,,,,,,,,,1728345960,1728345960,1728345960.015,filled,1728345960.01,1728345960.015,62355.8
101,0f20c070-be58-4edb-98a6-bc88c396a6fa,3a30b372-b591-4684-8815-284560fd6b69,,btc_usdt|binance_future,binance_future,open,short,,,,,,,,,1728346260,1728346260,1728346260.015,filled,1728346260.01,1728346260.015,62271.9
102,1a297b53-3198-42e3-a046-dd628aa87562,3751b2ee-64ac-46b1-945e-9a31608366ef,,btc_usdt|binance_future,binance_future,open,long,,,,,,,,,1728346500,1728346500,1728346500.015,filled,1728346500.01,1728346500.015,62328.3
103,1a297b53-3198-42e3-a046-dd628aa87562,8d8d8435-d8c9-419e-8de9-849f8f4e9305,,btc_usdt|binance_future,binance_future,open,short,,,,,,,,,1728348660,1728348660,1728348660.015,filled,1728348660.01,1728348660.015,62489.9
104,05996bda-d7ec-400c-b049-f29e2029bb28,c5acddb3-74ce-4b73-8f48-dda0fa07f4f2,,btc_usdt|binance_future,binance_future,open,long,,,,,,,,,1728349140,1728349140,1728349140.015,filled,1728349140.01,1728349140.015,62520.0
105,05996bda-d7ec-400c-b049-f29e2029bb28,ceb5821b-7f1f-4d39-969a-ee48f6d2ca5f,,btc_usdt|binance_future,binance_future,open,short,,,,,,,,,1728349560,1728349560,1728349560.015,filled,1728349560.01,1728349560.015,62455.6
106,34400253-729c-4f15-a1c1-a192def4ed12,c70b5d2a-3f36-40bb-a3ba-e7b85767d3b9,,btc_usdt|binance_future,binance_future,open,long,,,,,,,,,1728349800,1728349800,1728349800.015,filled,1728349800.01,1728349800.015,62560.8
107,34400253-729c-4f15-a1c1-a192def4ed12,6dc5c4cb-2fe8-445d-9d92-38288f3ec07e,,btc_usdt|binance_future,binance_future,open,short,,,,,,,,,1728350220,1728350220,1728350220.015,filled,1728350220.01,1728350220.015,62376.0
