,bind_id,symbol,action,position,signal_timestamp,signal_price
406,10625073-4691-4f26-90f9-8f71c7f65fd3,btc_usdt|binance_future,open,short,1728957480,65825.0
407,047a6caa-8819-4c1d-9783-f04d69ce5db3,btc_usdt|binance_future,open,long,1728960840,65744.7
408,95093eb2-3127-4271-b9f8-394c3bbcbfe0,btc_usdt|binance_future,open,short,1728961440,65686.6
409,2d808feb-0665-4ff4-aca3-77f69e12a7ae,btc_usdt|binance_future,open,long,1728962100,65666.0
410,d642a1c9-2f94-4fc0-8024-107a7f304661,btc_usdt|binance_future,open,short,1728962280,65656.4
411,b8282c52-dbb2-49eb-871e-92faae7d7589,btc_usdt|binance_future,open,long,1728963900,65500.1
412,fda55065-be4d-4709-828b-46cd7b460f6e,btc_usdt|binance_future,open,short,1728964440,65421.0
413,8dd7786a-18e2-4166-b69a-ce0ade33f95f,btc_usdt|binance_future,open,long,1728965220,65388.1
414,dc8d428b-dcc0-4487-b0ae-5746bb4aeae4,btc_usdt|binance_future,open,short,1728965280,65334.1
415,4a94f1f8-0180-4d49-9b29-270c1d49698c,btc_usdt|binance_future,open,long,1728965580,65480.1
416,bcb59abc-8c80-42fc-9905-2a53e1fcdd8a,btc_usdt|binance_future,open,short,1728966720,65569.0
417,fa5eed3c-cf92-42a0-9f35-71d3fbc86e89,btc_usdt|binance_future,open,long,1728967020,65629.9
418,f6533b7c-a65a-4e25-928e-84f59d06468e,btc_usdt|binance_future,open,short,1728967740,65629.7
419,14aec90f-169a-47e7-b7d0-ffdbc5537a26,btc_usdt|binance_future,open,long,1728967920,65678.5
420,589ac8b0-58bc-4bbd-85e7-64dbf5d7c5e3,btc_usdt|binance_future,open,short,1728968280,65587.9
421,e6668cb4-315c-49b2-9381-e01208a5363e,btc_usdt|binance_future,open,long,1728969840,65449.9
422,07a9990a-4fb6-4238-bf93-528be360fe70,btc_usdt|binance_future,open,short,1728970140,65378.8
423,e4abb67f-aa34-42dc-ab26-8093138c74e9,btc_usdt|binance_future,open,long,1728971220,65330.0
424,d425437c-ee0d-409e-afc2-a49898c20ecc,btc_usdt|binance_future,open,short,1728972060,65318.8
425,07351696-e177-41ad-8794-691645265669,btc_usdt|binance_future,open,long,1728972960,65425.0
426,6fefb6e5-da2c-4ef7-8d15-9b4953309543,btc_usdt|binance_future,open,short,1728973860,65460.8
427,402d560b-d141-4b4a-aea6-f68adaac7faf,btc_usdt|binance_future,open,long,1728974160,65524.8
428,436fd74d-57b8-478c-9e03-bde0006da3c7,btc_usdt|binance_future,open,short,1728974340,65435.5
429,2bd5ca5e-377e-4d9b-b462-f1b8cb163959,btc_usdt|binance_future,open,long,1728975240,65535.3
430,4228762c-5b44-4de3-8862-e4f477c96477,btc_usdt|binance_future,open,short,1728976860,65687.8
431,0704633b-57ed-4acd-ad4b-895ba2bfaf9c,btc_usdt|binance_future,open,long,1728977400,65735.1
432,2d70a092-f621-4cb3-8c3a-bfc55fc4ccc7,btc_usdt|binance_future,open,short,1728978360,65718.6
433,d9fb55bb-f0bc-4f44-b946-8080f6c42473,btc_usdt|binance_future,open,long,1728979500,65673.9
434,17cca34f-26dd-45e2-bd60-5cccd9492e05,btc_usdt|binance_future,open,short,1728979740,65695.9
435,f6b598dc-4e02-4165-bcb7-fcb0aade413e,btc_usdt|binance_future,open,long,1728979800,65732.3
436,fed26cea-08ed-48a0-b663-06d2d1228b37,btc_usdt|binance_future,open,short,1728980700,65729.9
437,813ef54a-64fa-4960-91f4-e1f875af81a0,btc_usdt|binance_future,open,long,1728980940,65765.0
438,91028ff8-d10d-44da-aefe-6652cd35db4c,btc_usdt|binance_future,open,short,1728981720,65694.2
439,498b2ecf-e1ad-462c-9f31-fedd8b9cc1bc,btc_usdt|binance_future,open,long,1728982680,65703.0
440,69cbead2-df9b-4f7d-ab4a-463b8d53b6c2,btc_usdt|binance_future,open,short,1728983160,65706.8
441,736d0b7d-b182-432a-9304-22a8ca7e79b0,btc_usdt|binance_future,open,long,1728983940,65647.9
442,bc69469c-6d4d-4f45-8dec-da93152f02bd,btc_usdt|binance_future,open,short,1728984540,65642.9
443,64b3b87e-403c-4170-a165-7917a7f0556a,btc_usdt|binance_future,open,long,1728984840,65739.8
444,a6c6ed6c-9833-4862-a509-38b6d7beb188,btc_usdt|binance_future,open,short,1728985320,65629.9
445,4c23192e-11df-493d-a678-82a8ac51aae5,btc_usdt|binance_future,open,long,1728985800,65713.8
446,f3a4d20e-542e-4898-9761-a2859c45ee4a,btc_usdt|binance_future,open,short,1728986340,65611.5
447,9e4365ab-22b5-4b6f-a1ec-81be4a154323,btc_usdt|binance_future,open,long,1728987240,65696.3
448,179a755c-f4ae-422a-929d-4887f4ed1057,btc_usdt|binance_future,open,short,1728988560,65654.9
449,c870a177-d7da-486b-ba63-9fbfd97c7ac5,btc_usdt|binance_future,open,long,1728989160,65689.2
450,2ef3550d-8899-4db6-83d9-f82362c8edf8,btc_usdt|binance_future,open,short,1728989940,65640.1
451,1056529a-d2a5-4ee7-9a29-0d4407811bee,btc_usdt|binance_future,open,long,1728991500,65462.5
452,ed2a6501-f916-443e-906e-a23f1468b38c,btc_usdt|binance_future,open,short,1728991740,65489.6
453,36ea5f96-7a87-4d1d-a472-14750d70108d,btc_usdt|binance_future,open,long,1728991800,65518.6
454,b749b3c9-9ce0-4748-9484-e757c609a734,btc_usdt|binance_future,open,short,1728992460,65550.0
